2502632|Soul Food|1997|United States of America|VHS|Film|Soul food|R|29461|NONE
2502640|Federico Fellini's La Dolce Vita|-1|NONE|VHS|Film|Federico Fellini's La dolce vita|NONE|NONE|NONE
2502641|Big Fella|-1|NONE|VHS|Film|Big fella|NONE|NONE|NONE
2502643|Bye Bye Brasil|1980|France|VHS|Film|Bye bye Brasil|No US rating|42167|NONE
2502646|Off the Streets Into Art|-1|NONE|VHS|Film|Off the streets into art|NONE|NONE|NONE
2519621|The Traditional World of Islam|-1|NONE|VHS|Film|Traditional world of Islam|NONE|NONE|NONE
2496782|Bryan Magee Talks to Peter Singer About Hegel and Marx|-1|NONE|VHS|Film|Bryan Magee talks to Peter Singer about Hegel and Marx|NONE|NONE|NONE
2496791|The Birdcage|1996|United States of America|VHS|Film|birdcage|R|11000|Come as you are.
2520255|The Sorrow and the Pity|1969|France|VHS|Film|Sorrow and the pity|No US rating|42611|NONE
2505828|Tap Dancing for Beginners|-1|NONE|VHS|Film|Tap dancing for beginners|NONE|NONE|NONE
2500324|Charlie Rose|-1|NONE|VHS|Film|Charlie Rose|NONE|NONE|NONE
2496786|El Perro Del Hortelano|1996|NONE|VHS|Film|El perro del hortelano|NONE|41005|NONE
2520026|Stories of Choice|-1|NONE|VHS|Film|Stories of choice|NONE|NONE|NONE
2520244|U.S.-Mexican War, 1846-1848|-1|NONE|VHS|Film|U.S.-Mexican War, 1846-1848|NONE|NONE|NONE
2520253|Half the Sky|2012|United States of America|VHS|Film|Half the sky|NR|134602|Our future is in the hands of women, everywhere
2505818|Tappin' Across the Floor with Jimmy Kichler|-1|NONE|VHS|Film|Tappin' across the floor with Jimmy Kichler|NONE|NONE|NONE
2505832|The Children of Theatre Street|1977|NONE|VHS|Film|Children of Theatre Street|NONE|149349|NONE
2500323|Charlie Rose|-1|NONE|VHS|Film|Charlie Rose|NONE|NONE|NONE
2500327|Gender & the Higher Education Classroom|-1|NONE|VHS|Film|Gender & the higher education classroom|NONE|NONE|NONE
2503423|Vacant_e Acas_|-1|NONE|VHS|Film|Vacant_e acas_|NONE|NONE|NONE
2505915|Professor Professor|1972|India|VHS|Film|Professor|No US rating|44420|NONE
2505927|Bombai Ka Babu|-1|NONE|VHS|Film|Bombai ka babu|NONE|NONE|NONE
2505930|Solva Saal|-1|NONE|VHS|Film|Solva saal|NONE|NONE|NONE
2500473|Applewise Applewise|-1|NONE|VHS|Film|Applewise|NONE|NONE|NONE
2500475|Rich in Love|1993|United States of America|VHS|Film|Rich in love|No US rating|180576|NONE
2505926|Sadhna Sadhna|1958|India|VHS|Film|Sadhna|No US rating|172290|NONE
2503429|Same Same|2012|NONE|VHS|Film|Same|NONE|111250|NONE
2484430|Buddha and the Rice-Planters|-1|NONE|VHS|Film|Buddha and the rice-planters|NONE|NONE|NONE
2484433|The Graveyard of the Atlantic|-1|NONE|VHS|Film|graveyard of the Atlantic|NONE|NONE|NONE
2484437|Fargo Fargo|1996|United States of America|VHS|Film|Fargo|R|275|A lot can happen in the middle of nowhere.
2484439|Miracle on 34th Street|1947|United States of America|VHS|Film|Miracle on 34th Street|G|11881|Capture the spirit of Christmas with this timeless classic!
2484449|Africa, Search for Common Ground|-1|NONE|VHS|Film|Africa, search for common ground|NONE|NONE|NONE
2484452|Amrit Beeja|-1|NONE|VHS|Film|Amrit beeja|NONE|NONE|NONE
2500479|Beijing Ren Zai Niu Yue|-1|NONE|VHS|Film|Beijing ren zai niu yue|NONE|NONE|NONE
2523334|Stolen Moments|1920|NONE|VHS|Film|Stolen moments|NONE|163094|NONE
2491298|Zoom (performance, Installation) Video Art|-1|NONE|VHS|Film|Zoom (performance, installation) video art|NONE|NONE|NONE
2494911|I Love Lucy|1953|NONE|VHS|Film|I love Lucy|NONE|51572|NONE
2513992|Animism Animism|-1|NONE|VHS|Film|Animism|NONE|NONE|NONE
2484692|Tuo Lu Shen Gua Nü|-1|NONE|VHS|Film|Tuo lu shen gua nü|NONE|NONE|NONE
2494903|Landscape and Desire|-1|NONE|VHS|Film|Landscape and desire|NONE|NONE|NONE
2514015|Tere Ghar Ke Samne|1963|NONE|VHS|Film|Tere ghar ke samne|NONE|82903|NONE
2514016|Kohinoor Kohinoor|-1|NONE|VHS|Film|Kohinoor|NONE|NONE|NONE
2503438|David Howard Presents His Do along Ballet Class|-1|NONE|VHS|Film|David Howard presents his do along ballet class|NONE|NONE|NONE
2513736|The Spitfire Grill|1996|United States of America|VHS|Film|Spitfire Grill|PG-13|47907|To a town with no future, comes a girl with a past.
2491294|...de Toda La Vida|-1|NONE|VHS|Film|...de toda la vida|NONE|NONE|NONE
2494900|Shadows in the Sun|2009|United Kingdom|VHS|Film|Shadows in the sun|No US rating|47362|NONE
2494908|I Love Lucy|1953|NONE|VHS|Film|I love Lucy|NONE|51572|NONE
2513854|Pauline Koner Interviewed at the American Dance Festival, June 15, 1998|-1|NONE|VHS|Film|Pauline Koner interviewed at the American Dance Festival, June 15, 1998|NONE|NONE|NONE
2513869|Samuel H. Scripps American Dance Festival Award, 1998|-1|NONE|VHS|Film|Samuel H. Scripps American Dance Festival award, 1998|NONE|NONE|NONE
2498246|Te Chu Da Gong Mei|-1|NONE|VHS|Film|Te chu da gong mei|NONE|NONE|NONE
2498348|Stephen Hawking's Universe|2010|NONE|VHS|Film|Stephen Hawking's universe|NONE|129269|NONE
2501610|Swiss World|-1|NONE|VHS|Film|Swiss world|NONE|NONE|NONE
2501612|Ferdous Ferdous|-1|NONE|VHS|Film|Ferdous|NONE|NONE|NONE
2509119|Lifts for Your Choreography|-1|NONE|VHS|Film|Lifts for your choreography|NONE|NONE|NONE
2498341|UFO Diaries|-1|NONE|VHS|Film|UFO diaries|NONE|NONE|NONE
2520982|Pentecostalism Pentecostalism|-1|NONE|VHS|Film|Pentecostalism|NONE|NONE|NONE
2498244|Chi Luo Gao Yang|-1|NONE|VHS|Film|Chi luo gao yang|NONE|NONE|NONE
2509110|Biographical Conversations with Terry Sanford|-1|NONE|VHS|Film|Biographical conversations with Terry Sanford|NONE|NONE|NONE
2473961|Kaspar Hauser|1993|Austria|VHS|Film|Kaspar Hauser|No US rating|12632|NONE
2473963|Kiss of the Spider Woman|1985|Brazil|VHS|Film|Kiss of the spider woman|R|11703|NONE
2456941|Country Life|1994|NONE|VHS|Film|Country life|NONE|124460|NONE
2440181|America in the '40's|-1|NONE|VHS|Film|America in the '40's|NONE|NONE|NONE
2473965|Powwow Highway|1989|NONE|VHS|Film|Powwow highway|NONE|64699|NONE
2459875|Paen Drakona|-1|NONE|VHS|Film|Paen drakona|NONE|NONE|NONE
2340959|Stagefright Stagefright|1987|Italy|VHS|Film|Stagefright|No US rating|20465|The theatre of death
2471533|Lost, Lost, Lost|1976|NONE|VHS|Film|Lost, lost, lost|NONE|148807|NONE
2473967|Zentropa Zentropa|1991|Switzerland|VHS|Film|Zentropa|No US rating|9065|NONE
2473969|Maybe- Maybe Not|1994|Germany|VHS|Film|Maybe-- maybe not|No US rating|159|NONE
2448065|Soft Fiction|-1|NONE|VHS|Film|Soft fiction|NONE|NONE|NONE
2456919|Stalingrad Stalingrad|1993|Germany|VHS|Film|Stalingrad|No US rating|11101|NONE
2459869|Drancy Drancy|-1|NONE|VHS|Film|Drancy|NONE|NONE|NONE
2459881|Schools of Thought|-1|NONE|VHS|Film|Schools of thought|NONE|NONE|NONE
2432166|Pickpocket Pickpocket|1959|France|VHS|Film|Pickpocket|No US rating|690|NONE
2439519|Inclusion Inclusion|-1|NONE|VHS|Film|Inclusion|NONE|NONE|NONE
2471090|Yalniz De_ilsiniz|-1|NONE|VHS|Film|Yalniz De_ilsiniz|NONE|NONE|NONE
2471804|Cheng Nan Jiu Shi|-1|NONE|VHS|Film|Cheng nan jiu shi|NONE|NONE|NONE
2471949|Zhongguo De Dao Jiao|-1|NONE|VHS|Film|Zhongguo de dao jiao|NONE|NONE|NONE
2378692|Ganga Mayi, River of Return|-1|NONE|VHS|Film|Ganga Mayi, river of return|NONE|NONE|NONE
2376429|Bill Friday Special|-1|NONE|VHS|Film|Bill Friday special|NONE|NONE|NONE
2376554|Andy Griffith Special|-1|NONE|VHS|Film|Andy Griffith special|NONE|NONE|NONE
2439382|Sam Spiegel School Short Subjects|-1|NONE|VHS|Film|Sam Spiegel School short subjects|NONE|NONE|NONE
2476659|Sadhus Sadhus|-1|NONE|VHS|Film|Sadhus|NONE|NONE|NONE
2378698|The Video McLuhan|-1|NONE|VHS|Film|video McLuhan|NONE|NONE|NONE
2376420|The Greatness of Gone with the Wind|-1|NONE|VHS|Film|greatness of Gone with the wind|NONE|NONE|NONE
2376431|Dean Smith Special|-1|NONE|VHS|Film|Dean Smith special|NONE|NONE|NONE
2370821|Shoah Shoah|1985|France|VHS|Film|Shoah|No US rating|42044|NONE
2354898|James Joyce, Poet and Novelist, 1882-1941|-1|NONE|VHS|Film|James Joyce, poet and novelist, 1882-1941|NONE|NONE|NONE
2355047|A Ji Hua|1993|Hong Kong|VHS|Film|ji hua|R|38955|Only One Force Can Stop This Crime Wave....And She's One Tough Cop!
2349324|Cecil B. DeMille's Samson and Delilah|-1|NONE|VHS|Film|Cecil B. DeMille's Samson and Delilah|NONE|NONE|NONE
2355410|Lascaux Revisited|-1|NONE|VHS|Film|Lascaux revisited|NONE|NONE|NONE
2615316|Calvin and the Colonel|-1|NONE|VHS|Film|Calvin and the colonel|NONE|NONE|NONE
2365317|Pandora's Box|1992|United Kingdom|VHS|Film|Pandora's box|No US rating|51494|NONE
2355251|Dong Fang Bu Bai|1992|Hong Kong|VHS|Film|Dong fang bu bai|R|18672|NONE
2355414|Charlemagne Charlemagne|2013|Germany|VHS|Film|Charlemagne|No US rating|239814|NONE
2368344|Harvest of Shame|1960|NONE|VHS|Film|Harvest of shame|NONE|188558|NONE
2361314|Burnt by the Sun|1994|Russian Federation|VHS|Film|Burnt by the sun|No US rating|50797|A moving and poignant story set against the corrupt politics of the Stalinist era.
2375323|Fiddler's Grove|-1|NONE|VHS|Film|Fiddler's Grove|NONE|NONE|NONE
2338905|Advertising Missionaries|-1|NONE|VHS|Film|Advertising missionaries|NONE|NONE|NONE
2375699|Astro Boy|2009|Hong Kong|VHS|Film|Astro boy|PG|16577|Have a blast.
2598247|Direct Cinema|-1|NONE|VHS|Film|Direct cinema|NONE|NONE|NONE
2608611|The Amish|-1|NONE|VHS|Film|Amish|NONE|NONE|NONE
2338835|China, the Great Leap Forward|-1|NONE|VHS|Film|China, the great leap forward|NONE|NONE|NONE
2338883|Esta Esperanza|-1|NONE|VHS|Film|Esta esperanza|NONE|NONE|NONE
2338899|Fort Sumter|-1|NONE|VHS|Film|Fort Sumter|NONE|NONE|NONE
2349821|Dances with Wolves|1990|United States of America|VHS|Film|Dances with wolves|PG-13|581|Inside everyone is a frontier waiting to be discovered.
2342551|The Trip to Bountiful|1985|United States of America|VHS|Film|trip to Bountiful|PG|47908|NONE
2342556|Forsaken Cries|-1|NONE|VHS|Film|Forsaken cries|NONE|NONE|NONE
2342673|Howard Brenton|-1|NONE|VHS|Film|Howard Brenton|NONE|NONE|NONE
2598255|O Testamento Do Sr. Napumoceno|-1|NONE|VHS|Film|O testamento do Sr. Napumoceno|NONE|NONE|NONE
2615317|British Animation|-1|NONE|VHS|Film|British animation|NONE|NONE|NONE
2615318|Griffiti Griffiti|-1|NONE|VHS|Film|Griffiti|NONE|NONE|NONE
2587056|Susan B. Anthony Slept Here|-1|NONE|VHS|Film|Susan B. Anthony slept here|NONE|NONE|NONE
2579545|Voces Del Campo|-1|NONE|VHS|Film|Voces del Campo|NONE|NONE|NONE
2579551|Jay Ward, Bill Scott TV Commercials|-1|NONE|VHS|Film|Jay Ward, Bill Scott TV commercials|NONE|NONE|NONE
2581969|The Five Suns|-1|NONE|VHS|Film|five suns|NONE|NONE|NONE
2576551|Selected Works 1|-1|NONE|VHS|Film|Selected works 1|NONE|NONE|NONE
2576570|Furious Flower|-1|NONE|VHS|Film|Furious flower|NONE|NONE|NONE
2579669|Stress, Trauma, and the Brain|-1|NONE|VHS|Film|Stress, trauma, and the brain|NONE|NONE|NONE
2576928|Beijing Ren Zai Niuyue|-1|NONE|DVD|Film|Beijing ren zai Niuyue|NONE|NONE|NONE
2579164|Channels/inserts Channels/inserts|-1|NONE|VHS|Film|Channels/inserts|NONE|NONE|NONE
2576572|Far Fetched and Dear Bought|-1|NONE|VHS|Film|Far fetched and dear bought|NONE|NONE|NONE
2593207|Punk and Its Aftershocks|-1|NONE|VHS|Film|Punk and its aftershocks|NONE|NONE|NONE
2593208|Golden Crossroads of Ancient Greece|-1|NONE|VHS|Film|Golden crossroads of ancient Greece|NONE|NONE|NONE
2587055|The Rise and Fall of the Berlin Wall|-1|NONE|VHS|Film|Rise and fall of the Berlin Wall|NONE|NONE|NONE
2576552|Evangeline's Quest|-1|NONE|VHS|Film|Evangeline's quest|NONE|NONE|NONE
2576562|Alexander Nevsky|1938|Russian Federation|VHS|Film|Alexander Nevsky|No US rating|10235|NONE
2576566|Madame Bovary|1991|France|VHS|Film|Madame Bovary|No US rating|2528|NONE
2576927|Zai Xiang Liu Luoguo|-1|NONE|DVD|Film|Zai xiang Liu Luoguo|NONE|NONE|NONE
2596806|The Brain|2008|NONE|VHS|Film|brain|NONE|38158|NONE
2610879|Silent Running|1972|United States of America|VHS|Film|Silent running|G|811|Amazing companions on an incredible journey...that journeys beyond imagination!
2610893|Unzipped Unzipped|1995|United States of America|VHS|Film|Unzipped|R|77350|NONE
2610895|Garlic Is As Good As Ten Mothers|1980|NONE|VHS|Film|Garlic is as good as ten mothers|NONE|85642|NONE
2577219|A Performance Anthology|-1|NONE|VHS|Film|Performance anthology|NONE|NONE|NONE
2580520|El Libro De Buen Amor|-1|NONE|VHS|Film|El Libro de buen amor|NONE|NONE|NONE
2582970|Simple Beginnings?|-1|NONE|VHS|Film|Simple beginnings?|NONE|NONE|NONE
2608612|The Message|2009|China|VHS|Film|message|No US rating|32582|NONE
2611062|Puritan New England|-1|NONE|VHS|Film|Puritan New England|NONE|NONE|NONE
2608624|Guerrilla Wars, 1973|-1|NONE|VHS|Film|Guerrilla wars, 1973|NONE|NONE|NONE
2608633|Chun Guang Zha Xie|1997|Hong Kong|VHS|Film|Chun guang zha xie|PG-13|18329|NONE
2596828|The Chaplin Mutuals|-1|NONE|VHS|Film|Chaplin mutuals|NONE|NONE|NONE
2610861|The Incredible Shrinking Man|1957|United States of America|VHS|Film|Incredible shrinking man|No US rating|31682|A fascinating adventure into the unknown!
2610874|Carnosaur Carnosaur|1993|United States of America|VHS|Film|Carnosaur|R|39283|Driven to extinction. Back for revenge.
2577222|Assassinated Assassinated|2004|NONE|VHS|Film|Assassinated|NONE|59062|NONE
2611068|Videodrome Videodrome|1983|Canada|VHS|Film|Videodrome|R|837|First it controls your mind. Then it destroys your body.
2582967|Anne Tyler's Saint Maybe|-1|NONE|VHS|Film|Anne Tyler's Saint Maybe|NONE|NONE|NONE
2597022|Betty Boop|1933|United States of America|VHS|Film|Betty Boop|No US rating|127409|NONE
2609871|Grammar Rock|-1|NONE|VHS|Film|Grammar rock|NONE|NONE|NONE
2609877|Current Events|1989|NONE|VHS|Film|Current events|NONE|131264|NONE
2609942|The Garifuna Journey|-1|NONE|VHS|Film|Garifuna journey|NONE|NONE|NONE
2597941|Bian Ji Bu De Gu Shi|-1|NONE|DVD|Film|Bian ji bu de gu shi|NONE|NONE|NONE
2597024|Paradjanov Paradjanov|2013|NONE|VHS|Film|Paradjanov|NONE|205114|NONE
2590578|The Eleanor Roosevelt Story|1965|United States of America|VHS|Film|Eleanor Roosevelt story|No US rating|114510|NONE
2597023|The World of Abnormal Psychology|-1|NONE|VHS|Film|world of abnormal psychology|NONE|NONE|NONE
2597026|All the Great Operas in Ten Minutes|-1|NONE|VHS|Film|All the great operas in ten minutes|NONE|NONE|NONE
2593768|Repulsion Repulsion|1965|United Kingdom|VHS|Film|Repulsion|NR|11481|The nightmare world of a virgin's dreams becomes the screen's shocking reality!
2593769|Strike Strike|1998|Canada|VHS|Film|Strike|No US rating|19381|NONE
2609870|The Road Warrior|1981|Australia|VHS|Film|road warrior|R|8810|When all that's left is one last chance, pray that he's still out there ... somewhere!
2597942|Lei Yu|-1|NONE|DVD|Film|Lei yu|NONE|NONE|NONE
2683531|Inside the Global Economy|-1|NONE|VHS|Film|Inside the global economy|NONE|NONE|NONE
2604166|Nanook of the North|1922|Canada|VHS|Film|Nanook of the North|No US rating|669|NONE
2586766|Jade Jade|1995|United States of America|VHS|Film|Jade|R|11863|Some fantasies go too far
2597989|The History of Animation|-1|NONE|VHS|Film|history of animation|NONE|NONE|NONE
2597994|Aesop's Film Fables|-1|NONE|VHS|Film|Aesop's film fables|NONE|NONE|NONE
2604484|Siberiade Siberiade|1979|Russian Federation|VHS|Film|Siberiade|No US rating|68553|NONE
2686024|American Pop|1981|United States of America|VHS|Film|American pop|R|29204|All those years, all those dreams, all those sons... one of them is going to be a star.
2696164|Into the Future|1985|United Kingdom|VHS|Film|Into the future|No US rating|35933|NONE
2716495|Mr. Blandings Builds His Dream House|1948|United States of America|VHS|Film|Mr. Blandings builds his dream house|No US rating|32294|NONE
2683518|The Taming of the Shrew|1967|Italy|VHS|Film|Taming of the shrew|No US rating|25560|A romantic film amorously devoted to every man who ever gave the back of his hand to his beloved...and to every woman who deserved it!
2683521|Mourning Becomes Electra|1947|United States of America|NONE|Film|Mourning becomes Electra|PG|82101|...Mother and daughter in love with the same man ... rivals in ruthlessness even to murder!
2586762|Stromboli Stromboli|1950|Italy|VHS|Film|Stromboli|No US rating|4173|NONE
2727480|Homeland Homeland|-1|NONE|VHS|Film|Homeland|NONE|218208|NONE
2686025|Superman Superman|1978|United Kingdom|VHS|Film|Superman|PG|1924|You'll Believe a Man Can Fly!
2696175|Die Sieger|1994|Germany|VHS|Film|Die sieger|No US rating|4610|NONE
2696852|Moebius Moebius|1996|Argentina|VHS|Film|Moebius|No US rating|39335|A train on the Buenos Aires subway system suddenly vanishes.
2713993|Leaving Home for Sugar|-1|NONE|VHS|Film|Leaving home for sugar|NONE|NONE|NONE
2704115|Hungry for Profit|-1|NONE|VHS|Film|Hungry for profit|NONE|NONE|NONE
2704121|Struggle in the Fields|-1|NONE|VHS|Film|Struggle in the fields|NONE|NONE|NONE
2697811|The Sixth Sense|1999|United States of America|DVD|Film|Sixth sense|PG-13|745|Not every gift is a blessing.
2670251|The Deep North|-1|NONE|VHS|Film|Deep North|NONE|NONE|NONE
2696857|Beyond Stress|-1|NONE|VHS|Film|Beyond stress|NONE|NONE|NONE
2704113|Hearts and Hands|1931|NONE|VHS|Film|Hearts and hands|NONE|233374|NONE
2700953|A Streetcar Named Desire|1951|United States of America|VHS|Film|streetcar named Desire|PG|702|NONE
2676325|Baby Love|1968|United Kingdom|VHS|Film|Baby love|No US rating|26768|NONE
2704123|Fighting for Political Power|-1|NONE|VHS|Film|Fighting for political power|NONE|NONE|NONE
2677829|Taylor's Campaign|2005|NONE|VHS|Film|Taylor's campaign|NONE|166800|NONE
2637880|Global Village or Global Pillage?|-1|NONE|VHS|Film|Global village or global pillage?|NONE|137017|NONE
2665366|The Heroin Wars|-1|NONE|VHS|Film|heroin wars|NONE|NONE|NONE
2622136|Masters of Russian Animation|-1|NONE|VHS|Film|Masters of Russian animation|NONE|NONE|NONE
2622137|Ivan & Abraham|1993|France|VHS|Film|Ivan & Abraham|No US rating|194147|NONE
2629494|Dukhov Den_|-1|NONE|VHS|Film|Dukhov den_|NONE|NONE|NONE
2637881|Road to Rapture|-1|NONE|VHS|Film|Road to rapture|NONE|NONE|NONE
2629501|Zhestoki_ Romans|-1|NONE|VHS|Film|Zhestoki_ romans|NONE|NONE|NONE
2707613|The Burning Season|2010|NONE|VHS|Film|burning season|NONE|70545|NONE
2625505|China China|1943|United States of America|VHS|Film|China|G|162641|Alan Ladd and twenty girls - trapped by the rapacious Japs!
2622180|Southbound Southbound|1955|United States of America|VHS|Film|Southbound|G|84036|NONE
2662492|Lavender Limelight|-1|NONE|VHS|Film|Lavender limelight|NONE|NONE|NONE
2651415|Der Purimshpiler|-1|NONE|VHS|Film|Der Purimshpiler|NONE|NONE|NONE
2636238|Attachment Attachment|-1|NONE|VHS|Film|Attachment|NONE|NONE|NONE
2644760|Rosa Luxemburg|1986|NONE|VHS|Film|Rosa Luxemburg|NONE|55562|NONE
2629820|Krestonoset_s_ Krestonoset_s_|-1|NONE|VHS|Film|Krestonoset_s_|NONE|NONE|NONE
2629823|Osobennosti Nat_s_ional_no_ Okhoty|-1|NONE|VHS|Film|Osobennosti nat_s_ional_no_ okhoty|NONE|NONE|NONE
2616552|Picturing Oriental Girls|-1|NONE|VHS|Film|Picturing oriental girls|NONE|NONE|NONE
2645381|Shi Zi Jie Tou|1937|China|VHS|Film|Shi zi jie tou|No US rating|36869|NONE
2645382|Ying Xing Lei|-1|NONE|VHS|Film|Ying xing lei|NONE|NONE|NONE
2630069|Sobach_e Serdt_s_e|1988|Russian Federation|VHS|Film|Sobach_e serdt_s_e|No US rating|43680|NONE
2629507|Chungking Express|1994|Hong Kong|VHS|Film|Chungking express|PG-13|11104|NONE
2651422|_Ilner Sh_o_ _azn|-1|NONE|VHS|Film|_ilner sh_o_ _azn|NONE|NONE|NONE
2641186|Picture Bride|1994|Japan|VHS|Film|Picture bride|PG-13|30304|Hawaii, 1918. She left Japan for a man she had never met, in a new world she couldn't imagine... America.
2648211|The Best of Danny Kaye|-1|NONE|VHS|Film|Best of Danny Kaye|NONE|NONE|NONE
2657751|Living with Pride|2009|NONE|VHS|Film|Living with pride|NONE|34336|NONE
2629510|Dance Works|-1|NONE|VHS|Film|Dance works|NONE|NONE|NONE
2644762|Women on Stamps|-1|NONE|VHS|Film|Women on stamps|NONE|NONE|NONE
2616553|Accents on Steve Condos, Legendary Tap Dancer|-1|NONE|VHS|Film|Accents on Steve Condos, legendary tap dancer|NONE|NONE|NONE
2652084|Black Panther|1977|United Kingdom|VHS|Film|Black Panther|No US rating|106876|What you are about to see is TRUE...it actually happened!
2639621|Single White Female|1992|United States of America|VHS|Film|Single white female|R|9605|NONE
2664160|The Cyclist|1987|Iran|VHS|Film|Cyclist|No US rating|44072|NONE
2627647|Patch Adams|1998|United States of America|DVD|Film|Patch Adams|PG-13|10312|Laughter is contagious.
2667175|A Thief in the Night|-1|NONE|VHS|Film|Thief in the night|NONE|144662|...and there will be no place to hide.
2667177|A Day in Warsaw|-1|NONE|VHS|Film|Day in Warsaw|NONE|NONE|NONE
2617760|Stilleben Stilleben|1997|NONE|VHS|Film|Stilleben|NONE|180093|documentary
2623603|Poetry in Motion|1982|NONE|VHS|Film|Poetry in motion|NONE|157578|NONE
2639615|The Haunting|1999|United States of America|VHS|Film|haunting|PG-13|11618|Some houses are born bad.
2627646|Le Dernier Metro|1980|France|DVD|Film|Le dernier metro|PG|1716|A story of love and conflict.
2657604|Miss Evers' Boys|1997|NONE|VHS|Film|Miss Evers' boys|NONE|133958|A Government Lie. A Woman's Secret. A Story That Must Be Told.
2657606|Kids in the Hall|1996|NONE|VHS|Film|Kids in the Hall|NONE|18414|Shove this up your mind
2657749|La Passion De Jeanne D'Arc|1928|France|VHS|Film|La Passion de Jeanne D'Arc|No US rating|780|NONE
2667353|Contraband Contraband|2012|United States of America|VHS|Film|Contraband|R|77866|What would you hide to protect your family?
2617972|Recent Dance Video|-1|NONE|VHS|Film|Recent dance video|NONE|NONE|NONE
2617976|Aeros Aeros|-1|NONE|VHS|Film|Aeros|NONE|NONE|NONE
2617986|Tkuma Tkuma|-1|NONE|VHS|Film|Tkuma|NONE|NONE|NONE
2618150|Back Street|1941|NONE|VHS|Film|Back street|NONE|109016|NONE
2667373|The Original 30's Tom & Jerry and Friends|-1|NONE|VHS|Film|original 30's Tom & Jerry and friends|NONE|NONE|NONE
2667376|The Best of the Simpsons|-1|NONE|VHS|Film|best of the Simpsons|NONE|NONE|NONE
2618143|Le Million|1931|France|VHS|Film|Le Million|No US rating|32317|NONE
2552380|Watergate Watergate|2005|United States of America|VHS|Film|Watergate|No US rating|54461|NONE
2552391|Against the Grain|2012|NONE|VHS|Film|Against the grain|NONE|171409|NONE
2549328|Opera Imaginaire|1993|France|VHS|Film|Opera imaginaire|No US rating|79490|NONE
2549708|The Last Act|-1|NONE|VHS|Film|last act|NONE|NONE|NONE
2549709|Travellers Travellers|2011|NONE|VHS|Film|Travellers|NONE|53169|It's In The Blood...
2549712|Step by Step|1946|NONE|VHS|Film|Step by step|NONE|74911|You can't use kid gloves on a killer... or a blonde!
2530568|Lost Peace, 1919|-1|NONE|VHS|Film|Lost peace, 1919|NONE|NONE|NONE
2530576|Freedom Now, 1947|-1|NONE|VHS|Film|Freedom now, 1947|NONE|NONE|NONE
2543950|Bellissima Bellissima|1951|Italy|VHS|Film|Bellissima|No US rating|43372|NONE
2562796|Seeds of Tibet|-1|NONE|VHS|Film|Seeds of Tibet|NONE|NONE|NONE
2543953|Little Vera|1988|Russian Federation|VHS|Film|Little Vera|No US rating|41961|NONE
2544246|Chuck Amuck|-1|NONE|VHS|Film|Chuck amuck|NONE|NONE|NONE
2528237|Ivan the Terrible|1944|Russian Federation|VHS|Film|Ivan the Terrible|No US rating|9797|NONE
2527321|Neighborhood Tokyo|-1|NONE|VHS|Film|Neighborhood Tokyo|NONE|NONE|NONE
2527322|Seven Samurai|1954|Japan|VHS|Film|Seven samurai|NR|346|Will Take Its Place With the Seven Greatest Films of All Time!
2527323|The Mystery of Edgar Allan Poe|-1|NONE|VHS|Film|mystery of Edgar Allan Poe|NONE|NONE|NONE
2553926|The Red Tapes|-1|NONE|VHS|Film|Red tapes|NONE|NONE|NONE
2553927|Selected Works, I|-1|NONE|VHS|Film|Selected works, I|NONE|NONE|NONE
2568240|Marcel Duchamp and John Cage|-1|NONE|VHS|Film|Marcel Duchamp and John Cage|NONE|NONE|NONE
2537821|Frank Pietri's Free-Style Jazz|-1|NONE|VHS|Film|Frank Pietri's Free-style jazz|NONE|NONE|NONE
2537831|1860 1860|1934|NONE|VHS|Film|1860|NONE|94889|NONE
2537866|From a Secret Place|-1|NONE|VHS|Film|From a secret place|NONE|NONE|NONE
2560371|Tess Tess|1979|France|VHS|Film|Tess|PG|11121|NONE
2544670|Alice Alice|2009|NONE|VHS|Film|Alice|NONE|61872|Welcome to a whole new Wonderland.
2551292|El Otro Francisco|-1|NONE|VHS|Film|El Otro Francisco|NONE|NONE|NONE
2551344|The Death March of De Soto|-1|NONE|VHS|Film|Death march of De Soto|NONE|NONE|NONE
2537871|The Spirit of the Individual|-1|NONE|VHS|Film|spirit of the individual|NONE|NONE|NONE
2545469|Autism Autism|2009|NONE|VHS|Film|Autism|NONE|211246|NONE
2560368|The Midnight Cry|-1|NONE|VHS|Film|midnight cry|NONE|NONE|NONE
2528964|/'Dem Deutschen Volke/'|2012|Germany|VHS|Film|/'Dem Deutschen Volke/'|No US rating|118958|NONE
2528970|Farm Song|-1|NONE|VHS|Film|Farm song|NONE|NONE|NONE
2535751|Gattaca Gattaca|1997|United States of America|VHS|Film|Gattaca|PG-13|782|There is no gene for the human spirit.
2535754|Blood Money|1999|NONE|VHS|Film|Blood money|NONE|112933|NONE
2536321|Indecent Acts|1984|Japan|VHS|Film|Indecent acts|No US rating|207947|NONE
2561713|Kiki Smith|-1|NONE|VHS|Film|Kiki Smith|NONE|NONE|NONE
2561714|Artist Portrait Videos|-1|NONE|VHS|Film|Artist portrait videos|NONE|NONE|NONE
2564531|The Synthesizer|-1|NONE|VHS|Film|synthesizer|NONE|NONE|NONE
2776939|Octobre Octobre|1994|NONE|VHS|Film|Octobre|NONE|69890|NONE
2784195|La Vertiente|-1|NONE|VHS|Film|La vertiente|NONE|NONE|NONE
