5288664|Sean Baker
3969960|Richard LaGravenese
4673866|Mika Kaurismäki
3136553|Bob Rafelson
4285412|Lewis Teague
3306176|Sam Wood
652986|John Schlesinger
3301327|Manoel de Oliveira
5200246|John Carpenter
4150530|Shane O'Sullivan
621637|George Cukor
3885036|Edgar Wright
3952771|Lo Wei
3956603|Malcolm Ingram
2610865|Robert Wise
3329566|Wolfgang Petersen
3801412|Eugene Jarecki
2060960|Roberto Rossellini
5296762|Mitchell Leisen
3484181|Jack Sholder
3041941|Joseph Pevney
3254774|Paul Oremland
3842112|Joachim Rønning
3842112|Espen Sandberg
608695|James Whale
5181399|Jon Favreau
3378772|Stuart Burge
3235960|Peque Gallaga
5902206|Juan Diego Solanas
3867096|Chen Kaige
3962556|Juan Antonio Bayona
4203309|John Schlesinger
4203309|Brian Large
3952711|Bret McCormick
3384942|Edmond T. Gréville
2994295|Rupert Wainwright
4226031|Gavin Hood
3977932|Spike Lee
3585679|Guy Hedlund
3018463|Piers Haggard
3136188|Baz Luhrmann
2752771|Bryan Singer
3938261|Eros Puglielli
4226005|Jean-Luc Godard
3193581|Chantal Akerman
4294889|James Ivory
2471798|Jerome Hill
2791674|Adrian Shergold
5322500|Rajko Grlic
5094497|Tony Gatlif
4059659|Chang Cheh
3199260|Victor Halperin
3388305|Vincent Monnikendam
3956566|Archie Mayo
3956566|Michael Curtiz
4048877|Laura Dunn
4295272|Hugo Fregonese
4232142|John McTiernan
3253726|Takashi Miike
2755037|Oliver Stone
3039654|Jack Bernhard
3194363|Jack Cardiff
2664164|Archie Mayo
3153639|John Sayles
3787364|Nicolas Gessner
1026466|Jonathan Demme
3040033|Martin Scorsese
5196660|Joe Johnston
5447626|Hal Ashby
4199773|Jo Baier
720473|Steven Spielberg
3769086|Jim Sheridan
3045355|Griffin Yueh Feng
4309480|Feng Xiao-Gang
2528343|James Mangold
3377629|Krzysztof Kieślowski
4263713|Carol Reed
4902816|Steve Barron
5932967|Anthony C. Ferrante
4299602|Avi Kushnir
3015832|Melvin Van Peebles
5897633|David Verbeek
4900588|Dennis Todorović
4917260|Per Lindberg
5953514|Steven Soderbergh
485468|Billy Wilder
4259494|Su Li
2355249|John Woo
3025589|Nick Ryan
3213907|Vsevolod Pudovkin
3213907|Mikhail Doller
5951891|Tao Ruspoli
5969741|Paolo Sorrentino
3164267|Ronny Yu
3514027|Kira Muratova
4048866|Uberto Pasolini
3145489|Amy Heckerling
814024|Richard Marquand
3098126|Peter Glenville
3959774|Walter Lang
3959774|Dorothy Davenport
4675416|Alan Berliner
3378775|Brett Ratner
3466032|Douglas Barr
5832537|Merian C. Cooper
5832537|Gunther von Fritsch
4839627|Stephanie Danielson
4627436|Stanley Kubrick
2240171|Jaime Chávarri
3808362|Marleen Gorris
4292204|Stanley Kramer
3412121|Seijun Suzuki
4443936|William Beaudine
857486|Shiro Toyoda
3989843|Adam Leon
4314602|Doug Pray
4905004|Spike Lee
4209232|Nikita Mikhalkov
4295294|Peter Weir
3470113|Mike Nichols
4346056|Daniel Mann
4286229|Céline Sciamma
4919122|Rachid Bouchareb
3281695|John Waters
5189654|Michealene Cristini Risley
3421064|Ingmar Bergman
5743498|Godfrey Reggio
3851379|Greg Whiteley
4920252|Donald Cammell
5086824|Charles Walters
4167647|Radu Mihaileanu
5648936|Malcolm Ingram
5685218|Wesley Ruggles
4655192|Frank Martin
5911664|Jeff Orlowski
3775117|Nicholas Ray
776885|Ken Hughes
5743605|Ronald F. Maxwell
5664077|Gianni Di Gregorio
5638669|Philip Rosenthal
5289005|George Cukor
3950009|Mike Newell
4647835|Daniel Alfredson
2551294|David Breashears
2551294|Stephen Judson
2551294|Greg MacGillivray
3440605|Adam Marcus
3787178|Bob Rafelson
3817039|Bohdan Sláma
2737641|Jay Reel
3263081|Krzysztof Kieślowski
647404|Robert Bresson
5068228|Eric Mendelsohn
3778726|Nathan Rissman
3778726|Nick Wickham
3049820|Christopher Ashley
3851537|Anthony Mann
3158969|Amos Kollek
3158964|Barbara Hammer
3773443|William Keighley
5094995|Gregory Hoblit
3916238|John Cameron Mitchell
3420749|Madhur Bhandarkar
3896522|Alejandro Jodorowsky
3896522|Saul Gilbert
3896522|Ruth Michelly
3145566|Edward D. Wood Jr.
5714202|Glenn A. Jordan
3974187|Armand Guerra
4670642|Randall Wallace
5689396|Michael Glawogger
3819259|Jeff Tremaine
635235|William K. Howard
4658433|Mads Brügger
4168713|Nadav Levitan
4091834|Herrmann Zschoche
4091834|Eleonore Dressel
3945631|Ben Affleck
3068773|Albert Maysles
3068773|Charlotte Zwerin
3068773|David Maysles
4261187|Thomas Allen Harris
4143885|Marina Zenovich
4326834|Chitrartha Singh
3778040|Emile de Antonio
5822567|Norry Niven
3945535|Peter Sehr
3945535|Gernot Roll
3229001|Jennifer Dworkin
3975206|Robert Aldrich
2652085|Joshua Logan
4297169|Fritz Lang
3483381|Tab Murphy
2087932|Yevgeni Ginzburg
2087932|Rauf Mamedov
5182429|Daniel Fridell
2669097|Enzo Barboni
3515794|W.S. Van Dyke
3039706|Terrence Malick
3886296|Andrew L. Stone
4650237|Don Siegel
3997300|Jeff Renfroe
5070866|Norman Taurog
3298869|Veljko Bulajic
3213891|Nicholas Ray
4037008|Paul W.S. Anderson
3948713|Sarah Polley
4191775|Paul McGuigan
3503524|Ching Siu-Tung
3503524|Gordon Chan
3503524|Wong Jing
3014088|Ishirô Honda
5094594|Miguel Gomes
3410324|Hsing Lee
2307420|Joseph Merhi
5727060|Joaquim Pedro De Andrade
3258733|Michael Anderson
3313795|Steven Spielberg
2899403|Walter Boos
695627|Ron Mann
884041|Les Blank
3862020|Mathieu Kassovitz
3484959|Mario Van Peebles
2311914|Shigeyasu Yamauchi
5714143|HC Potter
3229050|Pablo Malo
3227495|Nagisa Ōshima
3847651|Edward A. Burger
3150413|Joseph L. Mankiewicz
3888525|Cem Yılmaz
3587221|Alain Resnais
3952758|Fernando de Fuentes
1213369|Tian-Ming Wu
4197657|Shane Meadows
4671568|Cédric Klapisch
4295868|Sophie Barthes
3466019|Jim Shedden
988353|Ted Tetzlaff
3139424|John Frankenheimer
4094202|Alan Bridges
3260852|George Englund
2136184|Jane Howell
3112256|Todd Field
4279382|William Dear
4921524|Joss Whedon
3953444|Jorge Bodanzky
3953444|Orlando Senna
3213941|Sidney Lumet
2610893|Douglas Keeve
705700|Werner Herzog
723914|Eloy de la Iglesia
3231199|Akira Kurosawa
2529626|Kenji Mizoguchi
4344942|Jennifer M. Kroot
4295418|Rouben Mamoulian
3068766|Bertrand Tavernier
686273|Tonino Ricci
3379830|Claude Chabrol
2623857|Bill Mason
5954435|Yash Chopra
2101124|Julien Temple
3929165|Philip Casson
4837349|Silvio Soldini
5977252|Bernard Mangiante
3150415|Steve Sekely
794995|Francis Ford Coppola
3916791|Martin Ritt
3202821|Cecil B. DeMille
3466175|Zbigniew Kuźmiński
3948243|Ernst Lubitsch
3948243|George Cukor
3818700|Carlos Saura
5069395|Luchino Visconti
5069395|Mauro Bolognini
5069395|Pier Paolo Pasolini
5069395|Franco Rossi
5069395|Vittorio De Sica
3948667|Leonard Abrahamson
3510641|Jonathan Demme
4445461|Basu Chatterjee
4914163|Karl Hartl
5196269|Alfred Hitchcock
4150562|Peter Berg
3860131|Kentarô Ôtani
3505214|Laurel Spellman
3505214|Francine Strickwerda	
4279409|Brendan Malloy
4279409|Emmett Malloy
4676006|René Bo Hansen
3503160|Ron Underwood
4285774|Ben Russell
3504236|Paolo Sorrentino
3511708|Ishirô Honda
3513726|Nimród Antal
3150312|Billy Wilder
623538|Raul Garcia
3018462|Bertrand Blier
5776447|Rob Cohen
3842869|Paul Verhoeven
3447115|Stephen Sommers
3770909|Clint Eastwood
3506448|Craig Baldwin
3940545|Carlo Sigon
3071117|Jan Švankmajer
3261421|Ishmael Bernal
4656444|Noah Baumbach
838510|Robin Hardy
3059006|Ted Post
4920675|Fritz Lang
710733|René Cardona Jr.
5050243|Xavier Beauvois
1004120|Fernando Birri
5199729|Gérard Oury
3213592|Mamoru Oshii
4627433|Nobuhiko Obayashi
4033758|Fatih Akin
795921|Paolo Taviani
795921|Vittorio Taviani
646551|William Wyler
566123|Bill Forsyth
2364386|Joseph Vilsmaier
3441532|Max Bervy
4326803|Abrar Alvi
1072292|Ellen Weissbrod
3294073|Hal Hartley
3486358|Agnieszka Holland
3048161|Atom Egoyan
5236125|Daniel Sackheim
4444051|Ricardo Trogi
5194227|Bruce Beresford
4319598|Lucrecia Martel
2612864|Marshall Neilan
4205175|Humberto Mauro
3439937|Stanley Kubrick
2989010|Scott McGehee
2989010|David Siegel
3241100|Chris Menges
4148040|Marjan Tehrani
4203977|Raphaël Nadjari
3417788|Jacques Becker
4347894|Vikram Bhatt
4060909|Ronald Neame
2502644|Víctor Gaviria
1071786|Robert Markowitz
3514020|Aleksandr Khvan
3240759|Frederick Wiseman
3841473|Stephen Poliakoff
4087285|David Gordon Green
3787914|Hubert Cornfield
3978323|Robert Altman
4344306|Tom Ford
3500770|Juan José Porto
3394456|Yamina Benguigui
1000071|Clarence Brown
5731895|Nicholas Ray
4159141|Alexandre Aja
4902407|Mikio Naruse
3390754|Jon Favreau
5915648|Jeff Nichols
4170348|Harun Farocki
3069857|Ken Burns
1609215|Stacy Title
3858696|Fernando Arrabal
3765291|Margarethe von Trotta
3808387|Roger Corman
4167940|Rob Cohen
4287237|Ron Peck
3920772|Yuen Woo-Ping
5727604|Ana Carolina
4166964|Mel Damski
642327|John Schlesinger
4286513|Boris Barnet
3201374|Hal Ashby
3486379|Volker Schlöndorff
3444651|Ralph Bakshi
3373060|Wolfgang Becker
5752049|Heidi Ewing
5752049|Rachel Grady
3150373|Otto Preminger
3597186|Lino Brocka
4072206|Pedro Almodóvar
4072206|Miguel Ángel Pérez Campos
3949321|Andrew Leman
886468|Stellio Lorenzi
4312940|V K Prakash
5196718|Roberto Hernández
5196718|Geoffrey Smith
3067030|Carl Th. Dreyer
3955117|Joe Wright
5741896|Zero Chou
3868740|Juan Carlos Cremata Malberti
4266143|Chong-won Park
3584414|David Cronenberg
4265384|Donald McWhinnie
5093433|Bill Forsyth
3853676|Werner Herzog
3832937|Richard Fleischer
3832937|Kinji Fukasaku
3832937|Toshio Masuda
3508261|Joseph M. Newman
3503395|Jonathan Demme
3410805|Fritz Lang
4669682|Stéphane Aubier
4669682|Vincent Patar
1101592|John Erman
3481756|Bibo Bergeron
3481756|Vicky Jenson
3481756|Rob Letterman
3806453|Robert Rossen
2054458|Hy Averback
3468858|Léa Pool
4223581|Harry Watt
1944046|Jean Renoir
3450237|Les Clark
3450237|Hamilton Luske
3450237|Joshua Meador
3450237|Wolfgang Reitherman
5195763|Charles Martin Smith
4653163|Elia Kazan
5661622|Steve York
5740109|Raoul Walsh
2880518|Ranjith
3446980|Wes Anderson
5314718|Angelina Maccarone
3948341|John Terlesky
4279972|Kent Alterman
2579543|Ingmar Bergman
2403637|Phil Rosen
936037|László Kardos
3207424|Henry King
2510910|Woody Allen
3213583|Takeshi Kitano
4261734|Samuel Fuller
2428483|Patricia Rozema
3203750|Hal Ashby
4673360|Fatih Akin
3466508|Aleksandr Ptushko
5189267|Monty Banks
5288760|Craig Brewer
3875771|Carsten Unger
2899398|Nana Dzhordzhadze
5739020|James Anderson
5140017|Ferzan Ozpetek
5582380|Philipp Stölzl
4656677|Tim Hetherington
4656677|Sebastian Junger
3133872|Clint Eastwood
3122330|Anya Camilleri
4279369|David Zucker
3477240|W.S. Van Dyke
3407953|Keith Gordon
3835083|Shirley Clarke
2629500|Georgiy Daneliya
4900766|Jarreth J. Merz
4900766|Kevin Merz
3773323|Bryan Singer
4900581|Marco Filiberti
3942544|Heather MacDonald-Rouse
5727164|Dany Boon
5727164|Nicolas Guy
3160176|Hrishikesh Mukherjee
3485003|Bill Forsyth
5586578|Ori Ravid
5086809|Elyseu Visconti
3874826|Preston Sturges
4294200|Ken Kwapis
631768|Zoltan Korda
3807962|Diane Keaton
4285411|John Clark
2403517|John Patrick Shanley
4984898|Arthur Lubin
3481281|Terence Fisher
5909249|Agnès Varda
3145514|George Miller
3184197|Woody Allen
3819252|Sanaa Hamri
3280110|Vilgot Sjöman
3960775|Adam Curtis
5093482|Pete Travis
4150539|Alister Grierson
4267773|K. Ryan Jones
3495519|Robert Greenwald
5322508|Antonio Nuic
2879938|Jonathan Miller
4084986|Robert Luketic
3883643|John Scagliotti
5638266|Ismaël Ferroukhi
4920328|Adam Watstein
5799389|Genndy Tartakovsky
5283068|Domiziano Cristopharo
3978276|Nick Cassavetes
5182741|David Soll
2741368|Blake Edwards
3884323|Susan Seidelman
3982969|Gordon Parks Jr.
4286447|Ruben Fleischer
4648718|Fritz Lang
4049047|Victor Sjöström
5196676|Robert Aldrich
2755587|Barbara Sonneborn
1535570|Eloy de la Iglesia
3498983|Volker Schlöndorff
5193194|Kiran Rao
3507580|George Sluizer
4227417|Francis Lawrence
5685713|Paul Schrader
3950471|Newton I. Aduaka
2239218|Santiago Aguilar
2239218|Luis Guridi
5954958|Jan Troell
701097|Martin Bell
1068861|Alain Tanner
3906687|Jason Reitman
2130858|Alf Brustellin
2130858|Hans Peter Cloos
2130858|Rainer Werner Fassbinder
2130858|Alexander Kluge
2130858|Beate Mainka-Jellinghaus
2130858|Maximiliane Mainka
2130858|Edgar Reitz
2130858|Katja Rupé
2130858|Volker Schlöndorff
2130858|Peter Schubert
2130858|Bernhard Sinkel
2206349|Luis Puenzo
3938259|Michele Placido
5181393|Gilles Paquet-Brenner
5598162|Tod Browning
3744982|John Huston
5921205|Mark Christopher Covino
5921205|Jeff Howlett
2648210|Albert Pyun
4648712|Barry Dignam
4648712|Antonio Hens
4648712|Jean-François Monette
4648712|Guillem Morales
4648712|Alexander Pfeuffer
4648712|Jeremy Podeswa
4921568|Henry King
1289181|Carlos Diegues
4656770|Jacques Demy
3051544|Woody Allen
4167985|Bryan Barber
3924877|Andrew Lau Wai-Keung
3886275|Martin Ritt
3807309|Stuart Rosenberg
4254047|Tony Mitchell
3009335|Luis García Berlanga
3484502|Kevin Smith
3484989|Karel Reisz
3213973|Hunter Richards
440788|Jacques Tourneur
3138545|Carlos Reygadas
3378782|Nicholas Eliopoulos
3136094|Ingmar Bergman
5289462|Paul Wynne
3120851|Majid Majidi
3038922|Francis Ford Coppola
5843666|Stuart Rosenberg
5912886|Blake Edwards
2657608|Ron Howard
621456|Alfred Hitchcock
5181469|Mark Waters
3150432|Peter Sykes
3410415|Sammo Hung
1075941|Shoaib Mansoor
2493757|Fiorella Infascelli
3040563|Carol Reed
3945154|Otto Preminger
4267766|Erik Nelson
5988391|Baltasar Kormákur
4304528|Jane Arden
3008826|Buster Keaton
2198988|Michel Blanc
4086901|Dave Fleischer
4086901|William Henning
4158605|James Goldstone
3500387|Alfred E. Green
3500387|Jack Pickford
4085409|Xiaoshuai Wang
5741492|Hajime Sato
5089668|Hugo Fregonese
3006713|Philippe Caland
3999386|Boaz Davidson
2537831|Alessandro Blasetti
4672437|Robert Altman
3145573|John Carpenter
5763463|Lars von Trier
4070208|Steven Greenstreet
5953718|Kirk De Micco
5953718|Chris Sanders
4167677|Nagisa Ōshima
3909365|Michael Moore
2676327|Richard Kaplan
5772125|Pierre-Luc Granjon
5772125|Lotta Geffenblad
5772125|Uzi Geffenblad
5772125|Gun Jacobson
3425045|Alexander Sokurov
3019358|Carl Th. Dreyer
3212425|Mark Sandrich
1111524|Gordon Douglas
5200245|David Frankel
5686303|Joshua Marston
757529|Max Ophüls
3913754|Chang Ren-Chieh
810258|Vittorio De Sica
5663103|Jerry Schatzberg
3847101|Rory Kennedy
2999187|Santiago Álvarez
2977064|Giuseppe Tornatore
3136010|Ernst Lubitsch
4625834|Jinglei Xu
3134716|Jiří Menzel
2099661|Dani Kouyaté
4174140|Kevin Jordan
3038904|Sam Taylor
3948856|Sacha Guitry
3833375|Lina Wertmüller
5799524|Ben Affleck
2129111|G.W. Pabst
2368339|Maurice Tourneur
4091833|Gottfried Kolditz
4091833|Sigrid Meyer
3146988|Franc Roddam
3801246|Gillo Pontecorvo
5937761|Roberto Rossellini
3450727|Woody Allen
3222142|Jonathan Demme
4158961|Edward D. Wood Jr.
3946573|Robert Zemeckis
2387698|Charles Guard
2387698|Thomas Guard
3399332|George Ratliff
2520256|Ingmar Bergman
633405|Diane Kurys
3119444|Stephen Shin
1124102|Norman Z. McLeod
4675310|Chris Hegedus
4675310|D.A. Pennebaker
4318881|Clarence Brown
5960060|Neil Jordan
2311910|Claude Sautet
2376767|D.W. Griffith
3254777|Giacomo Campiotti
3828392|Alfred Hitchcock
3485503|John Sayles
4140865|Alberto Cavalcanti
796184|Roberto Fiesco
5199268|Chris Paine
4063613|Eugene Forde
4985056|George Nolfi
3759185|Mel Brooks
1116228|Robert J. Flaherty
2753280|Ridley Scott
3309641|John Waters
3255991|Joël Séria
3438975|Randall Wallace
1070218|James Ivory
837681|Rudolph Maté
5648323|George Cukor
967302|Peter Bogdanovich
4051987|Jim Van Bebber
5198128|James Ivory
3956849|Mark Obenhaus
3964249|Freida Lee Mock
3450382|John Farrow
3970228|Michael Anderson
3242326|Aiyana Elliott
3147120|John Hughes
2976806|Robert Bennett
2576563|Robert Duvall
3499961|Isaac Zepel Yeshurun
5200257|Federico Veiroj
5750309|Raoul Walsh
2879950|Elijah Moshinsky
828589|Jean Renoir
3132450|Hin Sing 'Billy' Tang
3503540|Chang Cheh
4143950|Hunter Hill
4143950|Perry Moore
3050735|Thom Fitzgerald
3119434|Chor Yuen
3127126|Samuel Fuller
5478283|Nicholas Ozeki
3948292|Franz Osten
3948292|Alan Campbell
5296468|Lo Wei
4150513|Jorge Fons
947063|Paul Brickman
3431236|James Bridges
2428643|Richard Lester
5902430|Jim Makichuk
4650897|Adam Shankman
3367845|David Cronenberg
5446343|Hector Babenco
1855132|Herbert Blaché
1855132|Winchell Smith
3885767|Marion Gering
4837854|João Moreira Salles
3038906|H. C. Potter
3843814|Otto Preminger
3474492|Bruce Gowers
3945515|Ruba Nadda
3895556|Juan Carlos Valdivia
3326003|Jerzy Hoffman
4067730|Charles Vidor
2307406|Richard Franklin
3399284|Frank Darabont
3301754|Douglas Sirk
5093999|Jean-Luc Godard
2240174|Manuel Gutiérrez Aragón
3812143|John Erman
3812143|Charles S. Dubin
3039714|Edward F. Cline
2218082|Valeri Rubinchik
4165991|Rahat Kazmi
5763493|Joseph Sargent
4316278|James Cameron
5071043|Zacarías Gómez Urquiza
3901630|Montxo Armendáriz
5741916|Debra Anderson
2597032|Lisa Molomot
5753527|Jean-Luc Godard
5684340|Marc Forster
5910151|Andrea Segre
4342412|Gabriel Nieve
5140842|John Doyle
3486372|Henry Koster
4204132|Guy Hamilton
2784450|Ismael Rodríguez
4295609|Kevin Billington
3258471|Paul Provenza
3059001|Julio Buchs
3484998|Stephen T. Kay
4286326|Aleksandr Dovzhenko
4286326|Yuliya Solntseva
2586763|Pupi Avati
3956478|James Hill
3973999|Whit Stillman
833253|Kim Evans
833253|Lana Jokel
5824782|Ann Hui
3147668|Brian De Palma
4670775|Curt Morgan
5274834|Brett Ratner
3832462|Wim Wenders
3147065|Cy Endfield
3485601|Michael Paxton
3431231|Bob Rafelson
3499812|Michael Bay
746195|David Cronenberg
674613|Gene Kelly
3587489|Fred Schepisi
4280331|Elia Suleiman
4326970|Hrishikesh Mukherjee
5068316|John Carpenter
5412377|K Raghavendra Rao
3184196|Woody Allen
4190457|Henry Selick
2242265|Pilar Miró
3241469|Mike Figgis
3071503|Andy Anderson
5663033|Kôji Wakamatsu
3957227|Jack Smight
2856870|Jon Knautz
3094542|Joan Kemp-Welch
3116826|Mike Nichols
3226056|Tsui Hark
5824783|Eric Toledano
5824783|Olivier Nakache
5314748|Roy Del Ruth
3399325|Stuart Baird
5050305|Louis Malle
4263994|Harry Lachman
2169152|Earl Bellamy
3754653|Amos Gitai
3765941|Peter Segal
3770902|Boaz Yakin
3306802|Guy Hamilton
5581847|Aki Kaurismäki
3745545|F.W. Murnau
3428334|Jafar Panahi
4263601|John Ford
4841323|Linda Hoaglund
5805300|Katherine Bruens
3978613|Frederick Wiseman
4208472|Jianya Zhang
3065353|Slavoljub Stefanovic-Ravasi
3876139|Michael Blum
5095051|Peter Chan
3906318|Ralph Hemecker
2999204|Andrew McLaglen
3269803|Satyajit Ray
3379825|Todd Graff
3978477|Leon Gast
5860354|Laura Checkoway
3442007|Alfred Moul
3137903|James Lapine
5704538|Sarah Gavron
2502959|Abel Ferrara
2237831|William Friedkin
4304422|Gerry O'Harad
5750217|John Ford
936031|Sofia Coppola
4230435|Gianni Di Gregorio
3938398|Gary Wheeler
3954953|Francisco Vargas
2752764|Cecil B. DeMille
3836331|Ethan Coen
3836331|Joel Coen
5648214|Orson Welles
5648214|Fred Fleck
5585476|Tim Story
3259332|John Duigan
3785905|Jack Bernhard
3430910|Tim Burton
3243851|Jon Keeyes
3227059|Frank Capra
1115807|John Spotton
3153551|Luchino Visconti
4168396|Anthony Gross
4168396|Hector Hoppin
3594964|Joe Cheung Tung-Cho
4159133|David Fincher
2124970|Max Ophüls
963723|Simon Verhoeven
4194529|Douglas Gordon
4194529|Philippe Parreno
3150366|Desmond Davis
4257733|Johnnie To
3387893|Eric Jacobus
3387893|Chelsea Steffensen
1543204|Claude Berri
3213894|Anatole Litvak
4327894|Rakesh Roshan
3819458|David Mamet
1046541|Gianni Amelio
3419508|Blake Edwards
3409955|Adrián Caetano
2761336|Frank Scheffer
3227091|Richard Lester
5689400|Len Lye
3260850|Michael Schultz
4287402|Raymundo Gleyzer
3444662|Mark Sandrich
4317147|Vincente Minnelli
4092512|Richard Fleischer
4049060|F. Richard Jones
4672318|Agnès Varda
3235806|Boris Durov
3110776|Volker Schlöndorff
5181602|Sergio Leone
4298223|Eric Rohmer
3589103|Ang Lee
3770962|James Cameron
5475656|Ivan Cotroneo
3153648|Harmony Korine
4273367|Clint Eastwood
5323421|Amos Gitai
4665936|Michael Covert
4665936|Trace Fraim
4206543|Alexander Korda
649482|Alfred Hitchcock
5289465|James Foley
5848989|Delmer Daves
3940253|Barbet Schroeder
3931384|Nora Ephron
5768875|Stuart Rosenberg
2750893|Michael Powell
5315275|Aktan Abdykalykov
3399338|Hou Hsiao-hsien
1855605|Tom Clegg
5235916|Ryan Gielen
1312712|Jerzy Skolimowski
4079098|Francis Veber
3775130|John Cromwell
5578028|Steve McQueen
3956887|Byron Haskin
3050690|Jim Fall
2899400|Иван Дыховичный
5799275|Oliver Irving
3817043|Eric Khoo
3952146|Gernot Friedel
3808991|Mark Atkins
4325707|Anders Østergaard
4167931|Robert M. Young
5911648|Aurora Guerrero
1058552|Andrei Tarkovsky
3300622|Jacques Tati
3505380|Don Argott
4304605|Mark Osborne
3204293|Heiner Carow
3204293|Eleonore Dressel
3485617|Greg Yaitanes
5138431|Francis Lawrence
4151123|Rowland V. Lee
4205168|Jacques Audiard
3840918|Vincent Sherman
4172007|Peter Yates
4038908|Stuart Gordon
3298060|Ravi Chopra
5959232|Max Mayer
3040553|Samuel Fuller
651625|Wim Wenders
3440171|Howard Hawks
3440171|Arthur Rosson
3255046|Roger Michell
3277993|Hrishikesh Mukherjee
4653276|Claude Chabrol
2999646|David Heffernan
3819525|Christophe Gans
4171759|Tzvi Shissel
2989011|Akira Kurosawa
5959181|Antonio Campos
3812199|Vicente Aranda
5181240|Paul Solet
3415651|Woody Allen
3201353|Michael Radford
1573486|Richard Pearce
3199196|Steve Carver
3910645|Tomás Gutiérrez Alea
5833963|Yaron Zilberman
643172|Michael Gottlieb
3770802|George J. Yarbrough
3460248|Gilles Groulx
4275745|John Stockwell
4266163|Julien Duvivier
3441993|Tsai Ming-liang
5969484|Marc Forster
4069179|César Charlone
5478337|René Féret
5663139|Jean-Pierre Dardenne
5663139|Luc Dardenne
3828631|Hugh Wilson
5732646|Javier Aguirre
3589736|Guy Maddin
3227081|Yasuzo Masumura
621641|Brewster MacWilliams
3295571|Daniel Mann
3227494|Juzo Itami
5089860|Donna Deitch
5089860|Joan Micklin Silver
5089860|Penelope Spheeris
2999185|Connie Rasinski
3773673|Roberto Faenza
5832471|Jacques Rivette
3114007|Franck Khalfoun
4661370|Kim Ki-Young
3754686|Carl Reiner
4327908|Mehboob Khan
3364085|Lasse Hallström
3489398|Alfonso Brescia
996877|Marlon Riggs
4343618|Luis Prieto
5186702|Sophie Fiennes
4141044|Jan Schütte
4294904|Mitchell Lichtenstein
3974739|Helma Sanders-Brahms
2764476|David McKenzie
5132581|Kaneto Shindô
5091711|Elizabeth Canner
4192548|Nina Paley
3397750|Daniela Féjerman
3397750|Inés París
621458|James Toback
3799927|Steven Spielberg
3072406|Irving Rapper
3828369|Paul Devlin
3916404|Jonathan Haswell
3038577|Mervyn LeRoy
4309269|F. Gary Gray
5196983|Shawn Levy
1944055|François Truffaut
4285031|Steve Jacobs
3153516|Cecil B. DeMille
3998921|Noriaki Tsuchimoto
2617973|Charlie Bury
5195169|Jim Finn
3364119|Peter Jackson
2610873|Louis Morneau
3991886|Menahem Golan
4158582|Léa Pool
3096233|Hugo Haas
3978616|Joe Castro
3415647|Woody Allen
4292282|Amir Muhammad
5956831|Michelangelo Antonioni
3297833|Alan Parker
2311927|Nacho Cerdà
4096639|Richard LaGravenese
2342560|Hu Sang
3773848|Marc Rothemund
4343450|Nicolas Winding Refn
3765720|Peter Weir
3297843|John Cassavetes
5828562|Bavo Defurne
4063584|James Tinling
4143283|Albert Lewin
4147775|Max Ophüls
3788399|Stanley Donen
2536321|Hidehiro Ito
4295752|Peter Jackson
4343090|Yoshitaro Nomura
1129982|Harald Reinl
3875682|Clément Virgo
4253521|Mira Nair
4150550|Christina Andreef
594849|Frank Tuttle
2424363|Don Letts
4957528|Frank Darabont
995914|Martha Rosler
1002417|Adrian Lyne
4653545|Phil Karlson
5685053|Vadim Jean
3807876|Suzana Amaral
3051590|Cesc Gay
3153515|Bob Rafelson
2776648|Jack Bernhard
3069820|John Maybury
4437736|Simon Wells
3305578|Menahem Golan
2509120|Martin Scorsese
2509120|Michael Henry Wilson
2307505|Barry Alexander Brown
3431423|Ross McElwee
3784551|Akihiko Shiota
2355414|Gabriele Wengler
2066960|Jean-Francios Brunet
2066960|Peter Friedman
3010401|Eiichi Koishi
5686014|Leslie Goodwins
3770477|Lukas Moodysson
2226046|Giandomenico Curi
2226046|Gianfranco Giagni
3298448|Maurice de Canonge
4920261|George Cukor
3960763|Fang Peilin
3930519|Q. Allan Brocka
3158283|István Szabó
3970205|Dana Janklowicz-Mann
5197398|Frank Capra
5578023|Stuart Gilmore
4037014|Christopher Monger
4958276|Christopher Smith
3202809|Steven Soderbergh
3787160|Benjamin Manaster
3787160|Philip Kaufman
3485010|Takashi Miike
3513705|Yuri Kuzin
5799224|Esteban Sapir
5469637|Jon Hurwitz
5469637|Hayden Schlossberg
4326798|Guru Dutt
3301760|Paul Leni
3828225|Sammo Hung
3899152|Jon Avnet
4081865|John Carpenter
3845104|Richard Linklater
3842746|Philippe Garrel
3803750|David Riva
2209686|Dino Risi
3587576|Don Bluth
3587576|Gary Goldman
3209620|Keith Fulton
3209620|Louis Pepe
5750612|Sacha Guitry
5288754|Steven Spielberg
3418654|Jean-Claude Brisseau
4196141|Anthony Asquith
4343653|Francis Ford Coppola
3386844|Richard Rich
3901702|John Cromwell
2136152|Joss Whedon
3806446|Fenton Bailey
3806446|Randy Barbato
1855611|David Dhawan
2733922|Ken Russell
2113547|Robert Aldrich
2609873|David Lynch
3184201|Woody Allen
3482846|Yvonne Rainer
3780283|Fatih Akin
4259242|Jon Turteltaub
4294707|Masahiro Kobayashi
1067357|Mira Nair
4063627|Norman Foster
4440188|Jacques de Baroncelli
